Wavelength_nm,Absorbance,Date,Sample
265,0.1603,2025-07-08,AP02
266,0.1459,2025-07-08,AP01
266,0.158,2025-07-08,AP02
267,0.144,2025-07-08,AP01
267,0.1559,2025-07-08,AP02
268,0.1416,2025-07-08,AP01
268,0.1534,2025-07-08,AP02
269,0.1399,2025-07-08,AP01
269,0.1516,2025-07-08,AP02
270,0.1384,2025-07-08,AP01
270,0.1498,2025-07-08,AP02
271,0.1366,2025-07-08,AP01
271,0.1478,2025-07-08,AP02
272,0.1345,2025-07-08,AP01
272,0.1455,2025-07-08,AP02
273,0.1324,2025-07-08,AP01
273,0.1433,2025-07-08,AP02
274,0.1303,2025-07-08,AP01
274,0.1411,2025-07-08,AP02
275,0.1285,2025-07-08,AP01
275,0.1391,2025-07-08,AP02
276,0.1267,2025-07-08,AP01
276,0.137,2025-07-08,AP02
277,0.1246,2025-07-08,AP01
277,0.1348,2025-07-08,AP02
278,0.1222,2025-07-08,AP01
278,0.1321,2025-07-08,AP02
279,0.1203,2025-07-08,AP01
279,0.1301,2025-07-08,AP02
280,0.1188,2025-07-08,AP01
280,0.1283,2025-07-08,AP02
281,0.1169,2025-07-08,AP01
281,0.1262,2025-07-08,AP02
282,0.115,2025-07-08,AP01
282,0.1241,2025-07-08,AP02
283,0.113,2025-07-08,AP01
283,0.1219,2025-07-08,AP02
284,0.1111,2025-07-08,AP01
284,0.1198,2025-07-08,AP02
285,0.1094,2025-07-08,AP01
285,0.118,2025-07-08,AP02
286,0.1077,2025-07-08,AP01
286,0.1161,2025-07-08,AP02
287,0.1056,2025-07-08,AP01
287,0.1137,2025-07-08,AP02
288,0.1037,2025-07-08,AP01
288,0.1117,2025-07-08,AP02
289,0.1021,2025-07-08,AP01
289,0.1099,2025-07-08,AP02
290,0.1002,2025-07-08,AP01
290,0.1078,2025-07-08,AP02
291,0.0983,2025-07-08,AP01
291,0.1058,2025-07-08,AP02
292,0.0967,2025-07-08,AP01
292,0.1039,2025-07-08,AP02
293,0.0952,2025-07-08,AP01
293,0.1022,2025-07-08,AP02
294,0.0935,2025-07-08,AP01
294,0.1004,2025-07-08,AP02
295,0.092,2025-07-08,AP01
295,0.0988,2025-07-08,AP02
296,0.0906,2025-07-08,AP01
296,0.0972,2025-07-08,AP02
297,0.0891,2025-07-08,AP01
297,0.0955,2025-07-08,AP02
298,0.0876,2025-07-08,AP01
298,0.0939,2025-07-08,AP02
299,0.0861,2025-07-08,AP01
299,0.0923,2025-07-08,AP02
300,0.0847,2025-07-08,AP01
300,0.0908,2025-07-08,AP02
301,0.0835,2025-07-08,AP01
301,0.0893,2025-07-08,AP02
302,0.0818,2025-07-08,AP01
302,0.0875,2025-07-08,AP02
303,0.0804,2025-07-08,AP01
303,0.086,2025-07-08,AP02
304,0.0791,2025-07-08,AP01
304,0.0846,2025-07-08,AP02
305,0.0777,2025-07-08,AP01
305,0.0831,2025-07-08,AP02
306,0.0765,2025-07-08,AP01
306,0.0818,2025-07-08,AP02
307,0.0754,2025-07-08,AP01
307,0.0805,2025-07-08,AP02
308,0.0743,2025-07-08,AP01
308,0.0792,2025-07-08,AP02
309,0.0732,2025-07-08,AP01
309,0.078,2025-07-08,AP02
310,0.072,2025-07-08,AP01
310,0.0766,2025-07-08,AP02
311,0.0711,2025-07-08,AP01
311,0.0757,2025-07-08,AP02
312,0.0692,2025-07-08,AP01
312,0.0738,2025-07-08,AP02
313,0.0685,2025-07-08,AP01
313,0.0731,2025-07-08,AP02
314,0.0676,2025-07-08,AP01
314,0.072,2025-07-08,AP02
315,0.0667,2025-07-08,AP01
315,0.0711,2025-07-08,AP02
316,0.0655,2025-07-08,AP01
316,0.0699,2025-07-08,AP02
317,0.0645,2025-07-08,AP01
317,0.0687,2025-07-08,AP02
318,0.0637,2025-07-08,AP01
318,0.0678,2025-07-08,AP02
319,0.0627,2025-07-08,AP01
319,0.0667,2025-07-08,AP02
320,0.0615,2025-07-08,AP01
320,0.0655,2025-07-08,AP02
321,0.0606,2025-07-08,AP01
321,0.0645,2025-07-08,AP02
322,0.0597,2025-07-08,AP01
322,0.0635,2025-07-08,AP02
323,0.0587,2025-07-08,AP01
323,0.0624,2025-07-08,AP02
324,0.058,2025-07-08,AP01
324,0.0617,2025-07-08,AP02
325,0.0569,2025-07-08,AP01
325,0.0604,2025-07-08,AP02
326,0.0557,2025-07-08,AP01
326,0.0594,2025-07-08,AP02
327,0.0551,2025-07-08,AP01
327,0.0584,2025-07-08,AP02
328,0.0543,2025-07-08,AP01
328,0.0576,2025-07-08,AP02
329,0.0533,2025-07-08,AP01
329,0.0567,2025-07-08,AP02
330,0.0526,2025-07-08,AP01
330,0.0561,2025-07-08,AP02
331,0.0517,2025-07-08,AP01
331,0.0551,2025-07-08,AP02
332,0.051,2025-07-08,AP01
332,0.0543,2025-07-08,AP02
333,0.0504,2025-07-08,AP01
333,0.0535,2025-07-08,AP02
334,0.0495,2025-07-08,AP01
334,0.0528,2025-07-08,AP02
335,0.0488,2025-07-08,AP01
335,0.0518,2025-07-08,AP02
336,0.0481,2025-07-08,AP01
336,0.0511,2025-07-08,AP02
337,0.0474,2025-07-08,AP01
337,0.0503,2025-07-08,AP02
338,0.0468,2025-07-08,AP01
338,0.0496,2025-07-08,AP02
339,0.0459,2025-07-08,AP01
339,0.0486,2025-07-08,AP02
340,0.045,2025-07-08,AP01
340,0.0478,2025-07-08,AP02
341,0.0446,2025-07-08,AP01
341,0.0472,2025-07-08,AP02
342,0.0437,2025-07-08,AP01
342,0.0465,2025-07-08,AP02
343,0.0431,2025-07-08,AP01
343,0.0458,2025-07-08,AP02
344,0.0424,2025-07-08,AP01
344,0.045,2025-07-08,AP02
345,0.042,2025-07-08,AP01
345,0.0446,2025-07-08,AP02
346,0.0412,2025-07-08,AP01
346,0.0437,2025-07-08,AP02
347,0.0403,2025-07-08,AP01
347,0.0432,2025-07-08,AP02
348,0.0397,2025-07-08,AP01
348,0.0422,2025-07-08,AP02
349,0.0388,2025-07-08,AP01
349,0.0413,2025-07-08,AP02
350,0.0384,2025-07-08,AP01
350,0.0408,2025-07-08,AP02
351,0.038,2025-07-08,AP01
351,0.0404,2025-07-08,AP02
352,0.0372,2025-07-08,AP01
352,0.0395,2025-07-08,AP02
353,0.0366,2025-07-08,AP01
353,0.039,2025-07-08,AP02
354,0.036,2025-07-08,AP01
354,0.0383,2025-07-08,AP02
355,0.0356,2025-07-08,AP01
355,0.0379,2025-07-08,AP02
356,0.0349,2025-07-08,AP01
356,0.0371,2025-07-08,AP02
357,0.0345,2025-07-08,AP01
357,0.0369,2025-07-08,AP02
358,0.0339,2025-07-08,AP01
358,0.0361,2025-07-08,AP02
359,0.0332,2025-07-08,AP01
359,0.0354,2025-07-08,AP02
360,0.0326,2025-07-08,AP01
360,0.0349,2025-07-08,AP02
361,0.0322,2025-07-08,AP01
361,0.0345,2025-07-08,AP02
362,0.0318,2025-07-08,AP01
362,0.0339,2025-07-08,AP02
363,0.0313,2025-07-08,AP01
363,0.0333,2025-07-08,AP02
364,0.0305,2025-07-08,AP01
364,0.0326,2025-07-08,AP02
365,0.03,2025-07-08,AP01
365,0.032,2025-07-08,AP02
366,0.0295,2025-07-08,AP01
366,0.0316,2025-07-08,AP02
367,0.0289,2025-07-08,AP01
367,0.0308,2025-07-08,AP02
368,0.0285,2025-07-08,AP01
368,0.0305,2025-07-08,AP02
369,0.028,2025-07-08,AP01
369,0.0299,2025-07-08,AP02
370,0.0273,2025-07-08,AP01
370,0.0294,2025-07-08,AP02
371,0.027,2025-07-08,AP01
371,0.029,2025-07-08,AP02
372,0.0264,2025-07-08,AP01
372,0.0285,2025-07-08,AP02
373,0.0259,2025-07-08,AP01
373,0.0279,2025-07-08,AP02
374,0.0256,2025-07-08,AP01
374,0.0274,2025-07-08,AP02
375,0.025,2025-07-08,AP01
375,0.0271,2025-07-08,AP02
376,0.0246,2025-07-08,AP01
376,0.0266,2025-07-08,AP02
377,0.0244,2025-07-08,AP01
377,0.0262,2025-07-08,AP02
378,0.0242,2025-07-08,AP01
378,0.0258,2025-07-08,AP02
379,0.0235,2025-07-08,AP01
379,0.0253,2025-07-08,AP02
380,0.023,2025-07-08,AP01
380,0.025,2025-07-08,AP02
381,0.0228,2025-07-08,AP01
381,0.0244,2025-07-08,AP02
382,0.0221,2025-07-08,AP01
382,0.0241,2025-07-08,AP02
383,0.0221,2025-07-08,AP01
383,0.0238,2025-07-08,AP02
384,0.0216,2025-07-08,AP01
384,0.0235,2025-07-08,AP02
385,0.0209,2025-07-08,AP01
385,0.0227,2025-07-08,AP02
386,0.0208,2025-07-08,AP01
386,0.0227,2025-07-08,AP02
387,0.0205,2025-07-08,AP01
387,0.0222,2025-07-08,AP02
388,0.0201,2025-07-08,AP01
388,0.0218,2025-07-08,AP02
389,0.0198,2025-07-08,AP01
389,0.0215,2025-07-08,AP02
390,0.0194,2025-07-08,AP01
390,0.0211,2025-07-08,AP02
391,0.0191,2025-07-08,AP01
391,0.0208,2025-07-08,AP02
392,0.0187,2025-07-08,AP01
392,0.0203,2025-07-08,AP02
393,0.0184,2025-07-08,AP01
393,0.0198,2025-07-08,AP02
394,0.0182,2025-07-08,AP01
394,0.0198,2025-07-08,AP02
395,0.0177,2025-07-08,AP01
395,0.0193,2025-07-08,AP02
396,0.0173,2025-07-08,AP01
396,0.019,2025-07-08,AP02
397,0.0169,2025-07-08,AP01
397,0.0185,2025-07-08,AP02
398,0.0167,2025-07-08,AP01
398,0.0184,2025-07-08,AP02
399,0.0163,2025-07-08,AP01
399,0.0181,2025-07-08,AP02
400,0.0162,2025-07-08,AP01
400,0.0176,2025-07-08,AP02
401,0.016,2025-07-08,AP01
401,0.0177,2025-07-08,AP02
402,0.0154,2025-07-08,AP01
402,0.017,2025-07-08,AP02
403,0.0153,2025-07-08,AP01
403,0.0168,2025-07-08,AP02
404,0.0153,2025-07-08,AP01
404,0.0165,2025-07-08,AP02
405,0.0148,2025-07-08,AP01
405,0.0163,2025-07-08,AP02
406,0.0143,2025-07-08,AP01
406,0.016,2025-07-08,AP02
407,0.014,2025-07-08,AP01
407,0.0154,2025-07-08,AP02
408,0.0138,2025-07-08,AP01
408,0.0152,2025-07-08,AP02
409,0.0137,2025-07-08,AP01
409,0.0153,2025-07-08,AP02
410,0.0137,2025-07-08,AP01
410,0.0151,2025-07-08,AP02
411,0.0132,2025-07-08,AP01
411,0.0147,2025-07-08,AP02
412,0.013,2025-07-08,AP01
412,0.0144,2025-07-08,AP02
413,0.0128,2025-07-08,AP01
413,0.0144,2025-07-08,AP02
414,0.0126,2025-07-08,AP01
414,0.014,2025-07-08,AP02
415,0.0126,2025-07-08,AP01
415,0.0139,2025-07-08,AP02
416,0.0122,2025-07-08,AP01
416,0.0135,2025-07-08,AP02
417,0.012,2025-07-08,AP01
417,0.0136,2025-07-08,AP02
418,0.0121,2025-07-08,AP01
418,0.0134,2025-07-08,AP02
419,0.0118,2025-07-08,AP01
419,0.0131,2025-07-08,AP02
420,0.0116,2025-07-08,AP01
420,0.0131,2025-07-08,AP02
421,0.0115,2025-07-08,AP01
421,0.0129,2025-07-08,AP02
422,0.0113,2025-07-08,AP01
422,0.0128,2025-07-08,AP02
423,0.0111,2025-07-08,AP01
423,0.0124,2025-07-08,AP02
424,0.011,2025-07-08,AP01
424,0.0125,2025-07-08,AP02
425,0.0107,2025-07-08,AP01
425,0.0123,2025-07-08,AP02
426,0.0106,2025-07-08,AP01
426,0.0121,2025-07-08,AP02
427,0.0106,2025-07-08,AP01
427,0.012,2025-07-08,AP02
428,0.0103,2025-07-08,AP01
428,0.0117,2025-07-08,AP02
429,0.0101,2025-07-08,AP01
429,0.0115,2025-07-08,AP02
430,0.0101,2025-07-08,AP01
430,0.0114,2025-07-08,AP02
431,0.0097,2025-07-08,AP01
431,0.0111,2025-07-08,AP02
432,0.0095,2025-07-08,AP01
432,0.0111,2025-07-08,AP02
433,0.0093,2025-07-08,AP01
433,0.0107,2025-07-08,AP02
434,0.0093,2025-07-08,AP01
434,0.0108,2025-07-08,AP02
435,0.0093,2025-07-08,AP01
435,0.0106,2025-07-08,AP02
436,0.009,2025-07-08,AP01
436,0.0104,2025-07-08,AP02
437,0.0089,2025-07-08,AP01
437,0.0102,2025-07-08,AP02
438,0.0088,2025-07-08,AP01
438,0.0104,2025-07-08,AP02
439,0.0088,2025-07-08,AP01
439,0.0103,2025-07-08,AP02
440,0.0086,2025-07-08,AP01
440,0.0098,2025-07-08,AP02
441,0.0085,2025-07-08,AP01
441,0.0098,2025-07-08,AP02
442,0.0084,2025-07-08,AP01
442,0.0099,2025-07-08,AP02
443,0.0083,2025-07-08,AP01
443,0.0096,2025-07-08,AP02
444,0.0082,2025-07-08,AP01
444,0.0094,2025-07-08,AP02
445,0.0082,2025-07-08,AP01
445,0.0094,2025-07-08,AP02
446,0.008,2025-07-08,AP01
446,0.0091,2025-07-08,AP02
447,0.0078,2025-07-08,AP01
447,0.0091,2025-07-08,AP02
448,0.0077,2025-07-08,AP01
448,0.0089,2025-07-08,AP02
449,0.0076,2025-07-08,AP01
449,0.0089,2025-07-08,AP02
450,0.0073,2025-07-08,AP01
450,0.0086,2025-07-08,AP02
451,0.0073,2025-07-08,AP01
451,0.0085,2025-07-08,AP02
452,0.0072,2025-07-08,AP01
452,0.0084,2025-07-08,AP02
453,0.0073,2025-07-08,AP01
453,0.0084,2025-07-08,AP02
454,0.0066,2025-07-08,AP01
454,0.0077,2025-07-08,AP02
455,0.0069,2025-07-08,AP01
455,0.0078,2025-07-08,AP02
456,0.0068,2025-07-08,AP01
456,0.008,2025-07-08,AP02
457,0.0064,2025-07-08,AP01
457,0.0076,2025-07-08,AP02
458,0.0066,2025-07-08,AP01
458,0.0079,2025-07-08,AP02
459,0.0065,2025-07-08,AP01
459,0.0076,2025-07-08,AP02
460,0.0066,2025-07-08,AP01
460,0.0076,2025-07-08,AP02
461,0.0065,2025-07-08,AP01
461,0.0075,2025-07-08,AP02
462,0.0063,2025-07-08,AP01
462,0.0075,2025-07-08,AP02
463,0.0062,2025-07-08,AP01
463,0.0073,2025-07-08,AP02
464,0.0062,2025-07-08,AP01
464,0.0074,2025-07-08,AP02
465,0.0064,2025-07-08,AP01
465,0.0074,2025-07-08,AP02
466,0.006,2025-07-08,AP01
466,0.0071,2025-07-08,AP02
467,0.0062,2025-07-08,AP01
467,0.0072,2025-07-08,AP02
468,0.006,2025-07-08,AP01
468,0.0071,2025-07-08,AP02
469,0.0058,2025-07-08,AP01
469,0.007,2025-07-08,AP02
470,0.0058,2025-07-08,AP01
470,0.0069,2025-07-08,AP02
471,0.0057,2025-07-08,AP01
471,0.0068,2025-07-08,AP02
472,0.0056,2025-07-08,AP01
472,0.0067,2025-07-08,AP02
473,0.0056,2025-07-08,AP01
473,0.0068,2025-07-08,AP02
474,0.0057,2025-07-08,AP01
474,0.0067,2025-07-08,AP02
475,0.0054,2025-07-08,AP01
475,0.0065,2025-07-08,AP02
476,0.0054,2025-07-08,AP01
476,0.0066,2025-07-08,AP02
477,0.0054,2025-07-08,AP01
477,0.0065,2025-07-08,AP02
478,0.0053,2025-07-08,AP01
478,0.0065,2025-07-08,AP02
479,0.0052,2025-07-08,AP01
479,0.0064,2025-07-08,AP02
480,0.0049,2025-07-08,AP01
480,0.0062,2025-07-08,AP02
481,0.0051,2025-07-08,AP01
481,0.0062,2025-07-08,AP02
482,0.0052,2025-07-08,AP01
482,0.0064,2025-07-08,AP02
483,0.0045,2025-07-08,AP01
483,0.0055,2025-07-08,AP02
484,0.0047,2025-07-08,AP01
484,0.0059,2025-07-08,AP02
485,0.0051,2025-07-08,AP01
485,0.0062,2025-07-08,AP02
486,0.0049,2025-07-08,AP01
486,0.006,2025-07-08,AP02
487,0.0047,2025-07-08,AP01
487,0.0058,2025-07-08,AP02
488,0.0048,2025-07-08,AP01
488,0.0059,2025-07-08,AP02
489,0.0049,2025-07-08,AP01
489,0.0058,2025-07-08,AP02
490,0.0047,2025-07-08,AP01
490,0.0059,2025-07-08,AP02
491,0.0043,2025-07-08,AP01
491,0.0056,2025-07-08,AP02
492,0.0043,2025-07-08,AP01
492,0.0055,2025-07-08,AP02
493,0.0045,2025-07-08,AP01
493,0.0056,2025-07-08,AP02
494,0.0044,2025-07-08,AP01
494,0.0053,2025-07-08,AP02
495,0.0042,2025-07-08,AP01
495,0.0053,2025-07-08,AP02
496,0.0041,2025-07-08,AP01
496,0.0053,2025-07-08,AP02
497,0.004,2025-07-08,AP01
497,0.005,2025-07-08,AP02
498,0.0041,2025-07-08,AP01
498,0.0051,2025-07-08,AP02
499,0.0041,2025-07-08,AP01
499,0.005,2025-07-08,AP02
500,0.0038,2025-07-08,AP01
500,0.0049,2025-07-08,AP02
501,0.0034,2025-07-08,AP01
501,0.0047,2025-07-08,AP02
502,0.0036,2025-07-08,AP01
502,0.0048,2025-07-08,AP02
503,0.0035,2025-07-08,AP01
503,0.0045,2025-07-08,AP02
504,0.0036,2025-07-08,AP01
504,0.0047,2025-07-08,AP02
505,0.0037,2025-07-08,AP01
505,0.005,2025-07-08,AP02
506,0.0034,2025-07-08,AP01
506,0.0047,2025-07-08,AP02
507,0.0033,2025-07-08,AP01
507,0.0044,2025-07-08,AP02
508,0.0033,2025-07-08,AP01
508,0.0047,2025-07-08,AP02
509,0.0037,2025-07-08,AP01
509,0.0047,2025-07-08,AP02
510,0.0035,2025-07-08,AP01
510,0.0045,2025-07-08,AP02
511,0.0033,2025-07-08,AP01
511,0.0046,2025-07-08,AP02
512,0.0031,2025-07-08,AP01
512,0.0043,2025-07-08,AP02
513,0.0031,2025-07-08,AP01
513,0.0045,2025-07-08,AP02
514,0.0035,2025-07-08,AP01
514,0.0045,2025-07-08,AP02
515,0.003,2025-07-08,AP01
515,0.0043,2025-07-08,AP02
516,0.0033,2025-07-08,AP01
516,0.0043,2025-07-08,AP02
517,0.0034,2025-07-08,AP01
517,0.0044,2025-07-08,AP02
518,0.0028,2025-07-08,AP01
518,0.0041,2025-07-08,AP02
519,0.0031,2025-07-08,AP01
519,0.0039,2025-07-08,AP02
520,0.0032,2025-07-08,AP01
520,0.0043,2025-07-08,AP02
521,0.0028,2025-07-08,AP01
521,0.004,2025-07-08,AP02
522,0.0031,2025-07-08,AP01
522,0.0041,2025-07-08,AP02
523,0.0029,2025-07-08,AP01
523,0.0039,2025-07-08,AP02
524,0.0028,2025-07-08,AP01
524,0.0039,2025-07-08,AP02
525,0.0031,2025-07-08,AP01
525,0.0041,2025-07-08,AP02
526,0.0032,2025-07-08,AP01
526,0.004,2025-07-08,AP02
527,0.0031,2025-07-08,AP01
527,0.0041,2025-07-08,AP02
528,0.0031,2025-07-08,AP01
528,0.0041,2025-07-08,AP02
529,0.0031,2025-07-08,AP01
529,0.0042,2025-07-08,AP02
530,0.003,2025-07-08,AP01
530,0.0039,2025-07-08,AP02
531,0.0031,2025-07-08,AP01
531,0.0039,2025-07-08,AP02
532,0.0027,2025-07-08,AP01
532,0.0037,2025-07-08,AP02
533,0.0029,2025-07-08,AP01
533,0.0038,2025-07-08,AP02
534,0.0031,2025-07-08,AP01
534,0.0039,2025-07-08,AP02
535,0.0027,2025-07-08,AP01
535,0.0039,2025-07-08,AP02
536,0.0027,2025-07-08,AP01
536,0.0036,2025-07-08,AP02
537,0.0025,2025-07-08,AP01
537,0.0034,2025-07-08,AP02
538,0.0027,2025-07-08,AP01
538,0.0036,2025-07-08,AP02
539,0.0027,2025-07-08,AP01
539,0.0034,2025-07-08,AP02
540,0.0026,2025-07-08,AP01
540,0.0037,2025-07-08,AP02
541,0.0028,2025-07-08,AP01
541,0.0035,2025-07-08,AP02
542,0.0026,2025-07-08,AP01
542,0.0037,2025-07-08,AP02
543,0.0025,2025-07-08,AP01
543,0.0033,2025-07-08,AP02
544,0.0023,2025-07-08,AP01
544,0.0032,2025-07-08,AP02
545,0.0024,2025-07-08,AP01
545,0.0033,2025-07-08,AP02
546,0.0024,2025-07-08,AP01
546,0.0035,2025-07-08,AP02
547,0.0024,2025-07-08,AP01
547,0.0034,2025-07-08,AP02
548,0.0024,2025-07-08,AP01
548,0.0034,2025-07-08,AP02
549,0.0021,2025-07-08,AP01
549,0.0033,2025-07-08,AP02
550,0.0022,2025-07-08,AP01
550,0.0031,2025-07-08,AP02
551,0.0022,2025-07-08,AP01
551,0.003,2025-07-08,AP02
552,0.0024,2025-07-08,AP01
552,0.003,2025-07-08,AP02
553,0.0023,2025-07-08,AP01
553,0.003,2025-07-08,AP02
554,0.002,2025-07-08,AP01
554,0.0026,2025-07-08,AP02
555,0.0022,2025-07-08,AP01
555,0.0024,2025-07-08,AP02
556,0.0018,2025-07-08,AP01
556,0.0025,2025-07-08,AP02
557,0.002,2025-07-08,AP01
557,0.0026,2025-07-08,AP02
558,0.0017,2025-07-08,AP01
558,0.0028,2025-07-08,AP02
559,0.0019,2025-07-08,AP01
559,0.0029,2025-07-08,AP02
560,0.0017,2025-07-08,AP01
560,0.0023,2025-07-08,AP02
561,0.0017,2025-07-08,AP01
561,0.0028,2025-07-08,AP02
562,0.0018,2025-07-08,AP01
562,0.0025,2025-07-08,AP02
563,0.0017,2025-07-08,AP01
563,0.0019,2025-07-08,AP02
564,0.0018,2025-07-08,AP01
564,0.0022,2025-07-08,AP02
565,0.0017,2025-07-08,AP01
565,0.0024,2025-07-08,AP02
566,0.0015,2025-07-08,AP01
566,0.0022,2025-07-08,AP02
567,0.0014,2025-07-08,AP01
567,0.0029,2025-07-08,AP02
568,0.0013,2025-07-08,AP01
568,0.0024,2025-07-08,AP02
569,0.0016,2025-07-08,AP01
569,0.0028,2025-07-08,AP02
570,0.0018,2025-07-08,AP01
570,0.0027,2025-07-08,AP02
571,0.0017,2025-07-08,AP01
571,0.0026,2025-07-08,AP02
572,0.0018,2025-07-08,AP01
572,0.0028,2025-07-08,AP02
573,0.0015,2025-07-08,AP01
573,0.0024,2025-07-08,AP02
574,0.0012,2025-07-08,AP01
574,0.0023,2025-07-08,AP02
575,0.0018,2025-07-08,AP01
575,0.0026,2025-07-08,AP02
576,0.0016,2025-07-08,AP01
576,0.0024,2025-07-08,AP02
577,0.0014,2025-07-08,AP01
577,0.0021,2025-07-08,AP02
578,0.0015,2025-07-08,AP01
578,0.0027,2025-07-08,AP02
579,0.0015,2025-07-08,AP01
579,0.002,2025-07-08,AP02
580,0.0013,2025-07-08,AP01
580,0.0016,2025-07-08,AP02
581,0.0009,2025-07-08,AP01
581,0.0024,2025-07-08,AP02
582,0.0017,2025-07-08,AP01
582,0.002,2025-07-08,AP02
583,0.0009,2025-07-08,AP01
583,0.002,2025-07-08,AP02
584,0.0012,2025-07-08,AP01
584,0.0021,2025-07-08,AP02
585,0.001,2025-07-08,AP01
585,0.002,2025-07-08,AP02
586,0.0014,2025-07-08,AP01
586,0.0018,2025-07-08,AP02
587,0.0014,2025-07-08,AP01
587,0.0017,2025-07-08,AP02
588,0.0012,2025-07-08,AP01
588,0.0019,2025-07-08,AP02
589,0.0009,2025-07-08,AP01
589,0.0017,2025-07-08,AP02
590,0.0015,2025-07-08,AP01
590,0.0019,2025-07-08,AP02
591,0.0008,2025-07-08,AP01
591,0.0015,2025-07-08,AP02
592,0.0007,2025-07-08,AP01
592,0.0018,2025-07-08,AP02
593,0.0014,2025-07-08,AP01
593,0.0017,2025-07-08,AP02
594,0.0007,2025-07-08,AP01
594,0.0016,2025-07-08,AP02
595,0.0008,2025-07-08,AP01
595,0.0021,2025-07-08,AP02
596,0.0012,2025-07-08,AP01
596,0.002,2025-07-08,AP02
597,0.0009,2025-07-08,AP01
597,0.0017,2025-07-08,AP02
598,0.0013,2025-07-08,AP01
598,0.0016,2025-07-08,AP02
599,0.0012,2025-07-08,AP01
599,0.0018,2025-07-08,AP02
600,0.0006,2025-07-08,AP01
600,0.0016,2025-07-08,AP02
601,0.0011,2025-07-08,AP01
601,0.0025,2025-07-08,AP02
602,0.001,2025-07-08,AP01
602,0.002,2025-07-08,AP02
603,0.0012,2025-07-08,AP01
603,0.0022,2025-07-08,AP02
604,0.0009,2025-07-08,AP01
604,0.0017,2025-07-08,AP02
605,0.0007,2025-07-08,AP01
605,0.0015,2025-07-08,AP02
606,0.0008,2025-07-08,AP01
606,0.0018,2025-07-08,AP02
607,0.0012,2025-07-08,AP01
607,0.0019,2025-07-08,AP02
608,0.0009,2025-07-08,AP01
608,0.0015,2025-07-08,AP02
609,0.0015,2025-07-08,AP01
609,0.0022,2025-07-08,AP02
610,0.0014,2025-07-08,AP01
610,0.0012,2025-07-08,AP02
611,0.0013,2025-07-08,AP01
611,0.0015,2025-07-08,AP02
612,0.0006,2025-07-08,AP01
612,0.001,2025-07-08,AP02
613,0.0006,2025-07-08,AP01
613,0.0013,2025-07-08,AP02
614,0.0004,2025-07-08,AP01
614,0.0015,2025-07-08,AP02
615,0.0009,2025-07-08,AP01
615,0.0021,2025-07-08,AP02
616,0.0005,2025-07-08,AP01
616,0.0011,2025-07-08,AP02
617,0.001,2025-07-08,AP01
617,0.0011,2025-07-08,AP02
618,0.0009,2025-07-08,AP01
618,0.0015,2025-07-08,AP02
619,0.0001,2025-07-08,AP01
619,0.0014,2025-07-08,AP02
620,0.0009,2025-07-08,AP01
620,0.0017,2025-07-08,AP02
621,0.0009,2025-07-08,AP01
621,0.0015,2025-07-08,AP02
622,0.0009,2025-07-08,AP01
622,0.002,2025-07-08,AP02
623,0.0012,2025-07-08,AP01
623,0.0016,2025-07-08,AP02
624,0.0008,2025-07-08,AP01
624,0.0015,2025-07-08,AP02
625,0.001,2025-07-08,AP01
625,0.0015,2025-07-08,AP02
626,0.001,2025-07-08,AP01
626,0.0018,2025-07-08,AP02
627,0.0009,2025-07-08,AP01
627,0.0016,2025-07-08,AP02
628,0.0011,2025-07-08,AP01
628,0.0013,2025-07-08,AP02
629,0.0004,2025-07-08,AP01
629,0.0017,2025-07-08,AP02
630,0.0004,2025-07-08,AP01
630,0.0015,2025-07-08,AP02
631,0.0008,2025-07-08,AP01
631,0.0018,2025-07-08,AP02
632,0.0004,2025-07-08,AP01
632,0.001,2025-07-08,AP02
633,0.0006,2025-07-08,AP01
633,0.0018,2025-07-08,AP02
634,0.0007,2025-07-08,AP01
634,0.0017,2025-07-08,AP02
635,0.0004,2025-07-08,AP01
635,0.0009,2025-07-08,AP02
636,0.0007,2025-07-08,AP01
636,0.0013,2025-07-08,AP02
637,0.0008,2025-07-08,AP01
637,0.0012,2025-07-08,AP02
638,0.0005,2025-07-08,AP01
638,0.0008,2025-07-08,AP02
639,0.0005,2025-07-08,AP01
639,0.0015,2025-07-08,AP02
640,0.0011,2025-07-08,AP01
640,0.0015,2025-07-08,AP02
641,0.0003,2025-07-08,AP01
641,0.001,2025-07-08,AP02
642,0.0014,2025-07-08,AP01
642,0.0019,2025-07-08,AP02
643,0.0007,2025-07-08,AP01
643,0.0012,2025-07-08,AP02
644,0.0005,2025-07-08,AP01
644,0.0013,2025-07-08,AP02
645,0.0006,2025-07-08,AP01
645,0.0016,2025-07-08,AP02
646,0.0003,2025-07-08,AP01
646,0.0017,2025-07-08,AP02
647,0.0003,2025-07-08,AP01
647,0.0011,2025-07-08,AP02
648,0.0012,2025-07-08,AP01
648,0.0017,2025-07-08,AP02
649,0.0008,2025-07-08,AP01
649,0.0012,2025-07-08,AP02
650,0.0006,2025-07-08,AP01
650,0.0011,2025-07-08,AP02
651,0.0011,2025-07-08,AP01
651,0.0011,2025-07-08,AP02
652,0.0013,2025-07-08,AP01
652,0.0009,2025-07-08,AP02
653,0.0009,2025-07-08,AP01
653,0.0014,2025-07-08,AP02
654,0.0006,2025-07-08,AP01
654,0.0011,2025-07-08,AP02
655,0.0007,2025-07-08,AP01
